"May 1, 2024","May 2, 2024","May 3, 2024","May 4, 2024","May 5, 2024","May 6, 2024","May 7, 2024","May 8, 2024","May 9, 2024","May 10, 2024","May 11, 2024","May 12, 2024","May 13, 2024","May 14, 2024","May 15, 2024","May 16, 2024","May 17, 2024","May 18, 2024","May 19, 2024","May 20, 2024","May 21, 2024","May 22, 2024","May 23, 2024","May 24, 2024","May 25, 2024","May 26, 2024","May 27, 2024","May 28, 2024","May 29, 2024","May 30, 2024","May 31, 2024"
28.454777529175296,21.588206180300954,23.17279042726987,22.360400438886355,24.51695828128969,27.200563453353872,29.588975001979918,25.256035547479687,21.341410208492878,22.47827434144922,26.60657741142235,20.693158311822963,29.388952240703297,20.592874349769055,22.377195555442505,21.538097110562198,27.402839826798633,26.258168356626243,22.76565706089602,25.952174604145938,23.22733145570374,25.69331663809503,27.19965337088264,21.561818816599466,27.4086219366944,25.304280209256248,27.615646407954824,24.99539597535103,29.793422239341268,22.441645531304214,23.36320046163611
23.480553627153714,22.009268528275424,20.323757496902733,26.507421488248283,27.060363180037044,20.31601461372493,22.728183284437108,24.503959556685874,22.243591809415957,20.83844549815329,27.247208355998914,20.63291223480437,21.414282837092415,24.285073175349062,25.5256735471078,24.309282308878352,22.654974444752554,22.877009141440624,27.69742897443012,26.17373772343054,28.001810626546654,20.300816562698397,27.67408620502389,22.594988651136973,29.46851417228244,25.32839296764602,24.62915880572367,28.689129410798973,29.84587395790667,28.67491456796182,28.269950532246
22.798177616904532,27.758018180163248,27.012609390143172,20.85581358547625,20.57455318828893,28.822335525015607,24.49002625862029,29.42097466543531,21.33348665005799,28.24310143505998,20.43430364233243,20.345401660512202,24.74807324895386,24.89152445076874,22.811204394749925,29.16222701412849,21.62054178652295,27.662690547897615,25.08091304339752,29.36127625284034,21.183441902772774,26.906139595126593,24.757184909524693,25.176645533683118,28.12355853947239,28.660467221210624,27.565203489275657,20.475362376067167,25.642680223332672,26.566156603188745,20.92102196043207
28.84774069810957,28.29101951867466,29.774699252788654,22.989854150446057,21.664434263020432,21.528971209260753,24.94778960776131,23.751189117839864,24.082891541682564,27.065195776969247,27.162262992761107,20.802305384616474,22.238000241575605,22.263491127973527,23.053031017048045,24.75839371281419,26.42594125828348,24.435670149906482,27.63056536869888,28.95976368512501,23.357680412931316,20.356638626054586,20.539567566486888,28.533372432765916,27.899072540138423,28.279284370916052,26.821564600683672,24.370821577887938,20.333702817875828,22.635493548770256,21.63744242849341
28.05377173921632,21.287218702381228,26.832533061837434,22.29696807329934,25.86937873897087,23.060025116640073,25.65853039090024,26.65904419582136,24.869533705795384,22.31953311374148,21.571407579288174,22.208139529608115,22.584945078830998,21.960998407210248,28.175093440004964,26.7761278208042,24.00414787394946,25.439213793141683,27.47982838556795,25.739600164978764,24.120694556636174,20.54238662673197,25.407511787965483,29.97212564518258,23.185273324177714,29.303820742802696,21.318352923775944,25.121150699613402,27.390465618303047,27.20967605763122,27.84120662668348
29.803819432908018,25.148725927390544,27.382445545460204,28.957166020324852,26.548914276691683,24.97093538957841,22.259546959634367,29.815849855419913,24.602728537704095,28.171395668195796,27.90886273925696,27.99359143466967,21.660268753286914,24.884412986855565,21.208907878384657,26.980336477750562,28.83273026905254,20.43203547077804,21.727616548405354,27.965878151048997,25.51994773043846,29.031010863666246,24.1752872101329,23.284858323353536,25.75325720783136,28.517995728990535,28.01765913939684,21.54818628485605,21.206261215567274,28.851152788567685,25.287662981913083
24.962737215234654,27.733264436354055,28.472143229014957,21.84601347931445,28.320498696936077,28.228546470595887,27.769329247321444,29.61175662466264,23.8772849342318,25.672855695280965,25.668584707213924,26.98671672344913,24.512632309445436,29.373614596457365,24.985673230181078,29.82472887639234,20.973897446818157,25.714185887987984,26.989589502763835,29.696466924089073,25.06016133491309,22.895090939824314,22.323151082705387,20.266638248167396,27.712028241295755,29.346183711799718,22.926514223407302,24.712750730396262,26.07918434261018,24.53196509822156,28.640427822381127
29.26350154765656,25.0818076310002,29.456228604757342,25.168271804787263,21.794302923375934,24.72993977574862,28.85741344633462,26.66962493369047,26.308322226057264,26.550555687295372,28.960360571348716,23.190365035030233,20.258284919187464,20.075410177290674,22.820120978818984,28.04873513267534,22.280825622071575,29.30537356040244,26.000332499756524,23.823517573551296,25.535527618562085,22.558516342154114,23.848719021061903,26.455308523226485,23.597406753093377,25.05969783596033,22.34685083866115,27.16176422478744,29.935816313452616,21.49416071723179,29.917684572836766
26.775572039978798,24.415095558774865,28.4715210870557,28.606527656874064,21.610737939624823,28.47807922222267,27.144705885873204,24.11520075921559,26.851107237246964,25.648161414966804,27.17674096074527,23.683047014964814,29.138521609735015,23.50800269253892,24.689982801342943,23.050065946873705,20.096062283825923,28.755386441239388,26.325592357947457,28.842458397593436,27.967987107598628,24.814083977000337,21.01628628192892,27.259527311070542,20.0086565512731,27.02667731746151,24.280110327210668,24.173605305185887,27.47262005077394,29.606304178338217,28.356065892476334
26.644404632040064,20.485672298797116,22.271539745031973,29.12381471468153,20.2593326610313,20.53403137939398,24.544176218192803,27.147616687834915,29.258275916939724,29.45464774183928,26.970648926221834,26.366828024176723,20.4768830235575,23.6779654228943,28.207383920868942,28.596488981659853,24.52596483366879,27.211914369002745,29.751262518775818,23.62144225018495,28.07334053376103,21.545979988916898,20.379495675595336,20.147868502343236,24.739082362786117,27.250555550930926,29.228047836198378,27.531884413109367,29.90338791368919,22.249570941981474,23.670042575949243
21.96308697736677,27.25470986966744,29.4592283309751,22.93412390995586,22.29142900883393,25.815459685999812,20.235182039963345,24.38601878194902,23.205246425988985,26.73531847735113,28.21447083013355,26.10899519417747,22.09168340529422,26.128609498132295,27.503882729068156,21.977581845559477,23.293159726689616,27.632001712935995,21.060314544971625,23.867493374429298,26.985508277469485,29.8759827108137,24.00298906117268,22.458350614400135,23.392145899346435,28.652155766723876,26.249759910985766,20.166029529413464,24.53130443129832,29.250055784528925,27.14356848157565
28.831823081217117,29.64307146252978,20.536142505753936,27.439728371354622,26.09003347373013,24.376369396348192,23.963706816702917,26.300811005281847,25.1545850550624,22.5293094307003,22.358235608281767,28.24064930790062,29.273078451634433,27.176895455784187,29.20322773045676,29.30660624898161,26.397764799965266,22.292533065706625,25.599081805901342,23.620631653468195,28.421576072393485,20.372974143614247,24.180984687260594,20.316211038812327,25.76359916928873,22.443769681037814,20.703056126812594,20.458234563092375,22.276926120856793,21.917901716288107,29.91435748818499
28.406950640743553,24.694896800201136,28.18715412573441,23.94640107179923,20.238053384426856,20.713728341432393,29.838487619301805,24.60282705673506,29.312426881912025,24.469129649573684,27.484278747511173,23.1133597022075,23.237242020262194,22.46735053189336,27.384234738120217,20.99872449842372,27.00536941962338,25.5415084878205,25.816068873616363,20.62970159777108,26.218200642831672,21.039395831629218,27.252072296181893,26.94702858902199,24.961703219083127,21.761078126884193,21.251305588450627,22.821155973868056,21.03329829660917,21.48713733185196,23.605765116515744
27.492435190717043,21.62596915053976,28.25522478854068,28.87361156326267,20.107037122185,23.707404915474342,26.883461058421084,23.460666200988996,29.18013167190621,28.37504211772448,26.996870143095656,23.13519289393671,23.995980377269223,22.221158539121014,24.12856869563765,29.44690963598609,28.92853344683158,20.95279488552304,21.738864858536918,24.052161185517065,26.514333141485363,24.679838402428807,23.88018111435987,20.23741227051259,22.65882907271501,24.098672274677533,20.115338879048867,24.0285600044958,27.00997241149083,25.364100390549275,20.297229475944203
20.805833470240547,23.262131285567367,29.260583227401938,24.001884255592536,26.46818934256782,28.083416668382213,24.977001882408892,28.924098220290947,21.26156339802093,22.027855543452713,27.500776115697214,26.632937108448267,21.680385003611708,27.99014104010527,21.10741533050364,26.484790972735457,26.28070163048749,28.76438042888998,21.108364795108354,26.690949488642477,21.03068744666379,28.644004697115832,24.430408808373326,25.810089957729815,24.302413311966696,27.072326915741495,28.660828249287984,20.699596284378238,26.8270153360425,29.595029708426495,24.52017392916535
28.916607511318574,23.789984172431726,25.13303928228456,28.818732338650953,26.662607618987096,21.543866540922032,27.378873463543275,20.51958495510141,28.62583911254201,25.160608359968503,29.521648298220292,21.467287469641672,21.468284259904507,25.580064166887553,28.956730267694923,26.002599476796085,28.17158525443747,26.675618439155365,24.398441888958562,29.608162097425513,21.601085286670415,29.21319364151033,23.077961403677794,26.51781770798423,28.878326477890738,22.228031839718685,24.44238423397594,27.811275531069565,25.834823626322105,29.1433037224931,27.439927601066987
29.813094775130885,20.53564768547899,28.729638105516827,27.910071839608783,28.59396380996452,23.53844560940416,29.475990925109677,24.129074544361934,27.241381722553964,28.281229512144545,20.724927218747816,26.32966212032995,23.181130766191355,25.93852176772467,20.57379780883439,20.92218832800939,22.38130554152724,28.67355350697578,25.430963649892803,29.466460762750057,28.50634564563522,20.799911954400947,25.54771418282538,26.499698779893496,26.778249136005496,23.667520876359404,20.91955658553797,29.51572732233977,25.171991053676617,22.59938270037842,29.227274313718915
28.27795930583364,20.511608784721762,27.839106755783096,24.255521271426495,22.959716863966413,29.480366990851014,26.519268619790637,29.597842932509124,28.04329349997476,24.000724388580203,27.188635343841398,21.399338580142157,22.99683437154092,20.9664067206042,21.524513259603147,26.33359674413138,23.12542900415228,27.723485907517855,29.53589576174203,22.99472624085996,29.916067013837804,29.80764785572581,28.34752772848469,28.444862249693507,25.179724404049445,24.318413950476167,29.15730346170364,28.421854289421788,25.75641203078619,20.281370754036967,22.736486097480864
22.445941114919016,24.968747987942542,26.977365059230607,27.474671521120484,20.24838276897942,20.998196415813403,25.35701677471669,24.678397033062126,22.577611721038,23.283608163446154,27.350682529858553,24.69141585302811,26.096086105617438,25.631285078693214,23.859257379348115,27.58198613978451,25.99997996676475,28.026638777228317,24.146430153646243,22.398120541550544,27.997820485973612,24.09750398725851,24.504759434955645,29.696495379832225,22.429340039425497,26.205926036218234,25.064181277009673,20.406520381262784,27.950640669302395,29.407278447948027,22.77213390197819
24.32374669811025,29.9251895410373,25.895642249896973,26.612965832789193,25.211706860347228,22.786223008816513,26.38787753866933,28.857643377278794,25.74623914039056,21.93470022415509,24.15586537577457,29.175738647796784,25.911337371699542,21.601540537587645,27.93930596598761,29.322483211900835,28.79385198315624,26.74873091439053,21.50507372217765,26.13553849094171,22.722827775083413,23.577964450429587,21.87106600290081,22.840848777149635,26.466777730076792,25.92462230859459,22.636982208439004,29.942194625550307,26.126479073690568,27.666745097090015,21.015070721980873
25.17385424482886,20.323727932938155,29.052573882128552,27.60485617128788,27.533030641102982,24.066962164415457,26.83846040827339,23.676702056008125,20.241972761911555,24.694858583192246,26.53077294456468,29.682174838825873,24.374997870551553,25.823380326474823,29.598980817980475,27.6388852915454,22.372341743634177,20.94283556407593,25.303769059307395,28.927611668886414,27.856436778499265,22.454442189341325,22.860157027197552,20.25438190312638,29.877905049655453,25.716155144636033,28.52260072471381,27.78146883735599,24.141194805063463,25.022087394466357,21.153166394944392
21.322655480769644,25.492981403523803,29.106124050839604,24.36308243080024,25.94611656576778,29.03361515927217,23.702140881231024,20.182043633692068,25.196478294645242,21.497409697383887,26.39460770525124,22.92663991787795,22.634795913564307,21.986151677599672,24.75492912507645,28.564811049420896,21.688496977579238,22.490282518684964,22.896557581569915,27.423169114496254,24.369944614996616,28.288241956013188,24.438908641901598,23.18282273585849,26.139190651399417,29.484968923208406,27.315352296088804,20.473716851728902,25.029103662566875,27.73750557513324,22.09634578963208
23.90291709361961,25.06230216380674,20.67880963902434,29.048873284621553,29.53673086351298,20.618937980244354,20.489437187125354,20.344709996000525,24.572875399228373,28.688321763238513,20.68464671547881,22.07237281861056,20.286606339147998,29.60846805071325,22.17340621774598,29.4043915609433,27.104478843855894,26.208622779689623,25.00397070006924,28.939260839681985,22.29782274620764,21.92425153319003,24.906843678003266,20.4536468022359,20.69996215320065,22.393282381911398,24.99052672590945,24.551757726127004,23.95597509596755,25.76897774159463,26.405836511907665
24.307671057405074,23.249104644220875,22.11710789804374,21.849570965051583,28.140618984490317,22.55990804262072,21.36103739185017,27.01057152387907,28.00646801708276,23.97263878808503,27.754750818014145,23.506393241037422,25.69493659811271,26.380794299165125,23.41732186716977,20.77476081010495,20.528537829305954,22.02653978750983,29.754214718846644,22.854593968709054,22.29264717981131,24.675818394891465,29.01703610147554,29.935634756498537,22.892667371960755,27.795069670928086,27.69961256481979,23.831989884735336,21.855712140588953,27.54396755094102,26.87858305475644
21.05102594079335,26.132959494631383,26.032204332298075,21.93960124971841,20.402760084730748,29.954606141133695,22.836402378621244,26.56842417240606,28.28723690585317,21.487819585723873,27.524007317429685,26.98821862666344,20.77517189255782,21.62967841921358,23.662248278768622,21.422410046945636,25.354627034941004,28.346189954189406,25.72399640269144,21.871031197389414,23.012987948664954,23.963023524996153,22.886999771337543,29.36840675807351,28.997429937378577,28.212003685837434,21.50762172406876,27.12165144608259,29.424667724381116,22.63269388045162,27.455521322605513
27.392514317383792,20.28438929012791,26.553787012601134,24.530212483147878,21.837369275117755,22.815505586904106,28.426376454909168,28.327261777217938,20.29840840358857,21.23536245893404,27.32304938336597,28.81425941166453,25.735602385492626,27.888301796417373,24.771466310694933,22.707760236775943,26.59897376919588,22.455374981585024,23.04574057859153,23.22012547826007,22.37445108195062,23.08952342305974,23.748122908292927,26.149651462443053,28.41286515998855,26.59776985727248,26.112639715491074,21.46447803632575,26.5762441289542,22.074260464215442,21.956576742967325
25.1953214292654,29.32747328403469,25.332928146670678,21.57495264143095,20.19661109842187,20.298517461119786,27.198622882526116,24.907966310530508,26.985285945365057,28.868799039135475,26.66974937611098,27.372285062945267,20.769363578836835,26.36167380025105,28.025224305290564,27.417319875341487,26.886087082326576,26.127340668145315,20.560600503356795,20.939441316131266,24.43513804928337,29.564143490967204,22.69315795868785,22.48460011122361,24.20307352469398,26.091624371109024,22.836617508992845,25.217307195836945,25.369251636225727,25.332464674949247,26.829639473356934
21.684054760244194,20.64143030406272,24.861759242289523,29.06798174327846,23.068183018070982,24.558144525431423,23.757232206811928,27.365494343106665,27.26387419221275,25.909844023680204,24.703271010902505,23.260363517169267,28.601900138663446,29.608663758057098,25.218404853095482,27.66093233313025,28.82605483929948,22.703578557323418,23.190662044298005,24.26332512869507,29.621246919364264,23.751238940818308,20.051814944094982,21.962069456135012,21.81474116652961,23.355582947509326,21.630093697025544,25.40248256198627,28.777016770435047,23.2059026267625,27.81633110061371
25.063712777797246,28.74530525852776,24.201018861466174,27.52256473589362,22.066768444401298,29.20745712314616,24.585317798958663,28.354723436390138,27.69030825300514,29.873287425313336,28.576996114495103,26.0363916553574,25.573614361053355,26.332866293409236,22.776326059063543,21.375104602982525,27.036604296794756,25.47486550250958,25.49159094786173,26.41216033187269,24.790421595669358,29.904499263945276,26.4410934133822,21.1495842722429,29.198643855334602,24.930004078835093,29.453049075905763,21.287057171644978,28.005742322557765,25.81694377625781,27.52052499343516
23.12506710888894,29.49042341504653,29.44355953234602,27.43805191995581,20.220199001482797,22.942484053472114,21.002767246503428,24.35306003469298,27.334640301153318,23.572238720350413,23.87847850255084,25.560770890010808,22.211814079758252,22.14399493533177,26.44289765602107,20.51454919788543,22.75632505929597,23.872365627555045,23.310996199625766,25.35205025909185,23.514860341995654,20.843845624716007,26.100649232646926,23.939272983457798,21.316785587434094,25.48711594474607,29.499599864300343,28.6416448584353,20.83429306078311,24.64571949523574,29.270757742957734
29.706182158291853,25.343816273297566,20.65921216975497,20.938843087108562,23.194711424116612,23.831108973275843,28.043592212997364,24.750683943626566,21.43753048709013,29.708309192479884,20.77676101595789,28.109882200898447,22.49660330433628,22.613638267059336,29.677919697898247,23.191584974817864,21.196765919469293,20.9984449489752,21.432922470304383,28.20013245753767,29.117602999473373,23.146469887821258,29.072957546865883,28.726969354711464,20.361112004365264,27.827131357013023,27.670293457679414,27.148355700814104,20.734092660919835,29.837770697282128,21.244975975186307
20.12394803343483,27.81674696715766,27.721879484339553,29.84234550455026,29.674284290779458,29.40748806600503,29.365415762560144,22.693374677589443,21.06498451923325,25.116909560084085,23.861365273841496,28.721770336508925,22.089978386226775,24.84885407084847,23.379041439934017,21.997864244754773,26.52347656002142,23.10960689406714,24.068546947918033,28.926588578755876,23.589573710361638,26.75844272605125,27.155971163163624,28.813274439734343,22.118571957141754,28.698494334180477,26.566468752714364,23.60677346140789,20.591598756713395,27.547231748226416,26.1516918786759
26.340343334812985,29.121774271249862,23.48304555309172,20.373214574092753,29.61267599395608,27.315811770414328,22.63740828122794,27.43533870332486,22.92104562355083,21.295784761675034,28.4236646336106,26.010688721737836,27.104119223467492,21.495226723043793,25.128916462848483,20.715278145564604,23.200881138733273,25.55608161702012,22.261648913394126,29.16903404641262,21.30115276340169,29.675857829887256,26.653951578187666,24.580407839087798,22.60314253580844,22.795048347252337,22.14636087336072,26.272317899386017,24.259270507271836,22.424752278743103,25.80149424749608
29.912835331493532,24.38040058505831,24.690662040993285,23.013005845671195,24.158406847360865,20.519385173939803,26.532632926684308,24.952564950075267,20.671326677947416,23.979162372065943,25.27916183277253,26.313466325647667,28.696090632270447,22.088872791345636,22.221418415794,27.74550484929108,22.92992360305522,28.243887774282044,23.551832575272353,27.08793361882673,29.798409250461972,23.609704649305854,23.256548579284495,20.04924878749775,28.51238105977144,20.476323766472458,24.49366898404358,22.5971067525006,23.791306518760543,28.890961466790316,27.8758479435149
22.697081871722173,29.5695078132548,22.750284109513476,22.14816331309111,23.0366330718665,29.27315190169054,26.33526734753716,26.420742375694644,28.844463134991457,28.23826293065319,21.07307124345003,25.34760755737554,25.439844793134498,27.99880837622254,22.092722758726033,24.603847631987364,24.677878079851823,24.82519464422488,29.228114070831715,27.567741364089372,20.397465036309853,20.910522563110632,26.367068790821865,26.39446227335702,23.756691018000538,26.438379960467948,20.548114728837643,23.673137663168223,27.637927516930212,24.698326685672594,24.76884479521978
22.39608834896986,21.730704704694126,26.344106260173362,29.823254113946085,25.3283089055452,25.137821891459765,26.061213693743223,23.650114386395124,24.40458066888183,22.637623625269107,29.87129909196394,27.498078370885946,24.248492036605036,21.677592176977825,20.35252188270161,25.989660985914984,21.68373825792915,29.619169476029093,24.27749831903482,29.57600708744108,27.888377886074124,23.855060837213312,21.492953866979768,20.390053028951158,24.283967446727736,21.231144156738065,24.82128645563606,26.734994422716333,26.97777591803113,24.041276118207847,27.19407185203284
20.414662779841187,24.7286703240264,28.891913871486473,20.69342840303517,24.391665601367016,21.611239364898594,26.249265088370265,28.434025546720108,29.10694442609279,22.095395743028593,28.193950709773116,26.498919336330914,22.06841573782683,23.227584863482036,26.45702389695796,21.796655721377512,25.125420778769772,24.718968035780726,28.258009645636506,23.852009393689034,22.959962129616237,23.51500913958365,27.096323753953264,29.66875779623676,24.780190647641085,22.601794648224868,26.729600978501452,21.097293833446685,27.40919087526668,22.742256423829843,24.379488217268918
20.299006733518436,22.046469532790628,26.515389435045986,29.609139819938427,29.791273926637047,25.739465076433948,24.30212718742698,29.050835411883334,28.863325928497037,21.535260640939217,21.663044918015167,22.475242944588956,27.621076791874195,23.590019105584574,27.655548052219427,28.255001733328676,27.234197170217843,24.389997825775175,23.73528490193981,25.423024729511425,22.17376948447933,20.72122988270077,21.322354210325464,23.948221952761543,21.695267867078943,22.669513115388654,26.040083161033543,29.18368702635418,22.029685776363994,23.803977622436506,24.81540708245324
28.8355046389229,21.232807815552956,24.96036458755092,27.318780382752802,25.452107925597087,21.317243816102252,21.261577838098702,25.489840049339207,20.115748423608018,24.629229042498523,25.018053093602852,20.75205374572552,26.916127130314678,28.03822408789005,22.648583577803745,21.690218972149083,22.607599442762876,25.882152060869963,21.09395725769696,26.21922866559229,29.408578310451112,20.92520731108373,20.703070844099642,25.579791972971652,26.88744207839318,21.982773482103273,29.270198470810612,25.857843723046543,26.2906952774598,25.665127571452405,27.97166022021255
23.198820234250416,23.758071894910124,27.21504794074138,22.10838883636132,24.693035026212385,27.764251779235103,22.80426518630518,26.568626300696934,25.236258683850274,25.923388265018655,27.778598825563318,28.159777428826526,23.183742340357547,21.844448617684716,27.766277497520512,21.5747135625521,20.609065268754243,27.260689890002745,20.568378204510516,21.011916045330555,22.856339561989536,22.518600750731817,28.885256266220537,27.216200199015233,20.3493598175227,28.83882517608112,24.215074850425083,25.975967371716838,22.900075005991994,21.22526140365787,20.01709828575333
25.241765824637824,29.76746715029452,24.8667231261295,23.540152356624173,24.82033205136172,22.17661324591282,28.939221858873488,23.298487183569772,23.628537393931808,28.838233297275753,21.11564141468827,28.49011271996171,20.68780271201768,28.81483883548075,28.105695277437352,26.57899496745365,25.67808758892798,21.08407303724453,22.896495743369904,20.8873099652991,20.927716584572735,27.766414528878236,22.291491862513055,28.757977339786414,24.625144905553668,25.54827053357058,26.30767840318595,21.41878044499569,27.21426446723778,23.168055404172165,20.901518389728277
24.781301670877475,29.37883548940357,24.353294663501835,23.472368999722725,24.77771032950647,25.691055049564348,21.430497990683655,21.815565473952084,27.673835595469843,27.6333746240406,27.471431841859427,27.242936848151054,24.262740731616812,21.333563909441153,28.963254753349702,28.987908029609443,27.325069922593144,21.570322503468685,21.054063501700533,26.556995174736514,21.77427564584235,20.91712772629452,25.808082645654604,24.3659159270263,28.1425833028254,22.268984106097744,29.884805321060707,23.07343062260934,24.04086991050772,27.7683810328193,23.615567529525244
23.115252913165712,24.85021322399656,25.059094414816308,26.352988418647,22.138600383086743,28.50664052589269,29.23659332105806,26.80395805030018,20.5849405386344,20.618221009876404,27.215663770732437,22.28385085095907,27.913910274546943,23.314002205159625,23.489528167237737,27.170463700872908,22.174281219581566,20.398157874704385,20.18667765154572,22.75632763818612,24.79526046782848,20.706535097772612,22.713942136442704,28.98190456320449,26.765435236797828,27.64691044165737,28.943917197964517,21.10912452988038,20.430922525541767,21.560673645023503,22.189352954897615
27.035458395029064,29.287886827697875,24.927517753265022,26.76566894678471,26.315981015521018,25.229779562170943,27.124268685475272,29.489646630737937,24.785775972634838,20.47535089686516,21.090767913428127,29.147334668431704,23.35465461937964,27.541988282535684,24.503236397631515,22.034678458730525,20.403101727937727,23.90833183935615,21.391624936853415,26.022785073968176,21.397281072965946,29.196454965887494,26.008832992482112,22.08534772716125,26.67996649819475,20.3658361029868,27.600006031088515,20.306569903307132,23.33943582061231,28.49841846931481,27.312248132857544
27.600162653781894,24.248798751233174,25.040554729108507,23.503063179509798,26.011649948924855,22.027629200637765,27.470945900220624,26.31872508136947,21.55899103541709,26.936851970549107,29.66152527845227,22.64681092299468,23.473380057786382,27.357174381560515,23.50112274566373,28.953741247287986,23.004974824951066,28.441608018241432,23.920406450836534,23.402893773156663,26.190845901925712,22.4815645348231,26.78459783000078,28.96197039163428,25.138409027478303,28.922907480943834,25.623679142139856,20.903702840760253,20.321332636810084,24.468347819957735,27.09986435067945
35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0
